# BEAST v1.8.3
# Generated Mon Aug 01 09:09:04 PDT 2016 [seed=1365332436823]
# -window -working -options
state	posterior	prior	likelihood	treeModel.rootHeight	skyline.popSize1	skyline.popSize2	skyline.popSize3	skyline.popSize4	skyline.popSize5	skyline.popSize6	skyline.popSize7	skyline.popSize8	skyline.popSize9	skyline.popSize10	skyline.groupSize1	skyline.groupSize2	skyline.groupSize3	skyline.groupSize4	skyline.groupSize5	skyline.groupSize6	skyline.groupSize7	skyline.groupSize8	skyline.groupSize9	skyline.groupSize10	kappa	frequencies1	frequencies2	frequencies3	frequencies4	clock.rate	meanRate	treeLikelihood	branchRates	skyline
2675000	-11580.621977616682	-2848.594395719352	-8732.02758189733	5074.757842637885	71.80842543248295	66.99409179946106	56.61975424901665	41.08721094064678	51.18072322014913	94.93259441639515	746.6316256656688	1421.565759078348	383.09511370477213	2146.16600895234	1.0	11.0	12.0	1.0	8.0	4.0	14.0	7.0	10.0	6.0	6.661541203036928	0.2581418438936683	0.24656464024915442	0.23197386171955411	0.26331965413762304	2.0815181848833807E-4	2.0815181848833793E-4	-8732.02758189733	0.0	-472.6524269979275
2700000	-11588.020022966524	-2844.888972379121	-8743.131050587404	4859.17865780429	24.39710941378542	190.00015289404416	56.14099725405581	71.1402988252646	201.57987188029173	244.86893452870538	489.6797736930926	1238.5935641707804	841.335924112551	2682.490902428034	15.0	1.0	3.0	16.0	1.0	10.0	15.0	1.0	11.0	1.0	7.386952593924912	0.2617666265346689	0.2356057425431619	0.2358305284389698	0.2667971024831992	2.1259675655110275E-4	2.1259675655110273E-4	-8743.131050587404	0.0	-466.2608431321101
2725000	-11572.287144191676	-2841.041140357959	-8731.246003833718	4800.720291540094	61.751293310145584	61.454605588410175	26.534170352370055	51.01763292194542	121.75794208217124	615.9976559964133	1276.6589744656214	613.6760411959291	1100.5477524123985	3277.326958813434	5.0	7.0	3.0	15.0	10.0	6.0	4.0	17.0	6.0	1.0	6.671451651099771	0.24269396201084845	0.24043198308108443	0.24113422558465405	0.27573982932341295	2.0567996031932206E-4	2.0567996031932204E-4	-8731.246003833718	0.0	-465.66279542159776
2750000	-11577.34258366287	-2851.336303106501	-8726.006280556368	4717.764048358026	190.72154066477302	120.7080667629121	67.07781250643735	73.4867591428917	134.31982726142365	310.8965331870564	644.2409458400914	796.8412813985466	479.93552933275384	1068.982801667044	2.0	1.0	2.0	30.0	6.0	5.0	1.0	3.0	1.0	23.0	6.550950070098258	0.2546615708481504	0.25392066174825295	0.22373597689186978	0.26768179051172686	2.1836014067790852E-4	2.1836014067790852E-4	-8726.006280556368	0.0	-479.15662797484623
2775000	-11585.49402988175	-2844.325040627971	-8741.168989253778	4624.643871943321	8.210767655454575	28.1385976974536	121.66805540489726	76.06416764967103	157.71309160298986	368.9707326258413	601.5880057767197	624.0274348310664	397.0763462188065	1057.087863503941	1.0	3.0	8.0	18.0	14.0	1.0	12.0	4.0	1.0	12.0	7.045312806042525	0.2574065381780842	0.2502151741382565	0.22469649717193244	0.26768179051172686	2.1482828365026443E-4	2.148282836502645E-4	-8741.168989253778	0.0	-473.1276992560164
2800000	-11545.839880080759	-2814.283981500109	-8731.55589858065	3593.514187814723	39.881445535762694	190.10880453427043	57.2826992824097	37.39733265743762	45.96816992743769	239.98749460507443	420.5543998640051	844.133493526524	667.029891991959	1259.019050095425	4.0	4.0	7.0	18.0	1.0	8.0	18.0	2.0	5.0	7.0	6.736550817588018	0.26162644455551576	0.2371391408124742	0.2352552819298908	0.26597913270211915	2.5009392652981826E-4	2.500939265298183E-4	-8731.55589858065	0.0	-440.89719721863645
2825000	-11582.536444882975	-2856.0351884687593	-8726.501256414216	4630.59847229472	28.955061632897372	88.84308627654704	126.84071517190081	115.83766528575072	385.3219173768994	568.7958233862175	785.9138270180354	1125.7569899658388	559.417074069545	1526.1361971948038	1.0	13.0	23.0	6.0	2.0	7.0	10.0	2.0	1.0	9.0	6.971031333368776	0.2500811631656561	0.24062536435093015	0.2481901738776522	0.2611032986057615	2.066870430589678E-4	2.0668704305896784E-4	-8726.501256414216	0.0	-480.7004481972773
2850000	-11605.315028523562	-2862.625657841887	-8742.689370681675	5677.919678318207	106.24835728249548	92.54171998442564	108.11385894166462	422.0484589761669	1037.7511407572986	752.0365805487611	1302.7921371702837	840.9358661961647	871.705931762554	995.3895850533702	6.0	16.0	11.0	9.0	2.0	2.0	4.0	8.0	13.0	3.0	7.759137342369275	0.24846146069657904	0.24738424389270214	0.23517424281547591	0.2689800525952428	1.9821726511073812E-4	1.9821726511073823E-4	-8742.689370681675	0.0	-483.9823718243625
2875000	-11551.073914768034	-2825.0148478432675	-8726.059066924767	4404.429726800396	89.02217322015882	76.44875650866295	63.82166516990614	39.93173587122377	97.62678286596451	285.96673043030336	534.6959346700655	914.6786838142667	970.1746422582607	2901.9596412179235	2.0	11.0	9.0	12.0	3.0	11.0	22.0	2.0	1.0	1.0	6.392763546612126	0.2515267907200672	0.24538226515080955	0.23737732966147232	0.2657136144676509	2.583209442096259E-4	2.58320944209626E-4	-8726.059066924767	0.0	-452.5004837426362
2900000	-11567.936261398874	-2839.8393819009043	-8728.096879497969	4847.916240877783	106.13162991504728	60.578350525427865	71.93517489687761	87.94625567989851	155.78771744424122	220.99847393288601	607.1987233785576	372.31389837910206	807.783328630217	3282.4348040397276	9.0	3.0	14.0	1.0	8.0	8.0	19.0	2.0	8.0	2.0	7.346131853370754	0.2506076049681663	0.24813527991829484	0.23385198236674673	0.26740513274679206	2.4316814488653708E-4	2.4316814488653722E-4	-8728.096879497969	0.0	-466.38177555033565
2925000	-11565.4433011482	-2831.7311608600007	-8733.712140288198	3951.739977560468	73.71430419925197	85.65829191405811	34.31230239774963	29.08253316466123	52.54492363831489	101.38665560308584	499.97420479650475	723.7170079653513	4870.9676526315425	1105.380166559179	14.0	6.0	10.0	1.0	1.0	5.0	26.0	5.0	1.0	5.0	5.8011866312016	0.24730597554421435	0.2573752830563017	0.24280041227425941	0.2525183291252245	2.312259532709371E-4	2.3122595327093723E-4	-8733.712140288198	0.0	-456.75226624343384
2950000	-11558.395587968604	-2838.1427251516925	-8720.252862816911	5158.2132493809195	107.37655815896096	40.933445315753225	64.69428048419185	168.02610043576522	223.55852451268416	297.27776666350815	408.7343338654352	729.3954201415687	812.162198697734	2187.3513156318136	9.0	18.0	4.0	7.0	3.0	1.0	23.0	2.0	5.0	2.0	6.767049968164042	0.2543888521801496	0.24438917477813527	0.2308995685864314	0.27032240445528366	2.2686910463537178E-4	2.2686910463537183E-4	-8720.252862816911	0.0	-465.28420611091286
2975000	-11585.972954902876	-2844.5908510507556	-8741.38210385212	5303.143553845175	62.51333335330528	91.24616114602982	159.40794789980973	127.94572880016294	21.857796344384433	32.24817512098762	121.78458336897052	880.2325628273634	1896.0174996949	4192.594933638579	2.0	11.0	5.0	7.0	7.0	3.0	4.0	25.0	9.0	1.0	6.630642974833305	0.26507528591733387	0.24035479224960576	0.23212938613110415	0.2624405357019562	1.9786281597562104E-4	1.9786281597562099E-4	-8741.38210385212	0.0	-469.29717859297784
